Class,ativ_recomendada,frequencia,cod_ontologia,CART_REGRESSAO_RESULTADO,BINOMIAL_REGRESSAO_RESULTADO,MARS_REGRESSAO_RESULTADO,NNET_REGRESSAO_RESULTADO,SVM_REGRESSAO_RESULTADO,CART_CLASSIFICACAO_RESULTADO,NAIVE_BAYES_CLASSIFICACAO,NNET_CLASSIFICACAO_RESULTADO,SVM_CLASSIFICACAO_RESULTADO,KNN_CLASSIFICACAO_RESULTADO
0,unpackalignment,5,210,0,0,0,0,0,0,0,1,0,1
0,program,6,210,0,0,0,0,0,0,0,1,0,1
0,blastddbj,3,210,0,0,0,0,0,0,0,1,0,1
0,flattenlist,3,210,0,0,0,0,0,0,0,1,0,1
0,runcensor,1,210,0,0,0,0,0,0,0,1,0,1
0,getxmlresult,14,210,0,0,0,0,0,0,0,1,0,1
0,sss,2,210,0,0,0,0,0,0,0,1,0,1
0,sequences,8,210,0,0,0,0,0,0,0,1,0,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
1,jobid,29,211,1,0,1,1,1,1,0,1,1,1
0,getfastauniprotentry,6,211,0,0,0,1,1,0,0,1,1,1
0,runfasta,2,211,0,0,0,0,0,0,0,1,1,1
0,sequence,6,211,0,0,0,1,0,0,0,1,1,1
0,runclustalw2,5,211,0,0,0,0,0,0,0,1,1,1
0,bytetostring,4,211,0,0,0,0,0,0,0,1,1,1
0,contentlist,15,211,0,0,0,0,0,0,0,1,1,1
0,seqret,9,211,0,0,0,1,1,0,0,1,1,1
0,ddbjaccession,5,211,0,0,0,0,1,0,0,1,1,1
0,bioinformaticsparameter,6,211,0,0,0,0,0,0,0,1,1,1
0,parametersxml,5,211,0,0,0,0,0,0,0,1,1,1
0,msa,2,211,0,0,0,0,0,0,0,1,1,1
0,unpackoutput,5,211,0,0,0,0,0,0,0,1,1,1
0,searchdatabase,10,211,0,0,0,0,0,0,0,1,1,1
0,blastprogram,7,211,0,0,0,0,1,0,0,1,1,1
0,runinterproscan,7,211,0,0,0,0,0,0,0,1,1,1
0,sequenceorid,24,211,0,0,0,0,0,0,0,1,1,1
0,email,9,211,0,0,0,0,0,0,0,1,1,1
0,idlist,6,211,0,0,0,1,0,0,0,1,1,1
0,unpackxmlresult,11,211,0,0,0,0,0,0,0,1,1,1
0,searchsimple,7,211,0,0,0,1,1,0,0,1,1,1
0,contentslist,14,211,0,0,0,0,0,0,0,1,1,1
0,getoutput,5,211,0,0,0,0,0,0,0,1,0,1
0,getids,5,211,0,0,0,0,0,0,0,1,0,1
0,getuniquehomolog,1,211,0,0,0,0,0,0,0,1,0,1
0,getfastaddbjentry,5,211,0,0,0,0,0,0,0,1,0,1
0,checkstatus,29,211,0,0,0,0,0,0,0,1,0,1
0,runblastpgp,1,211,0,0,0,0,0,0,0,1,0,1
0,unpacktextresult,12,211,0,0,0,0,0,0,0,1,0,1
0,sequencedatabase,8,211,0,0,0,0,0,0,0,1,0,1
0,jobparams,26,211,0,0,0,0,0,0,0,1,0,1
0,runncbiblast,3,211,0,0,0,0,1,0,0,1,0,1
0,gettextresult,16,211,0,0,0,0,0,0,0,1,0,1
0,runphobius,3,211,0,0,0,0,0,0,0,1,0,1
0,getalignment,5,211,0,0,0,0,1,0,0,1,0,1
0,fetchbatch,6,211,0,0,0,0,0,0,0,1,0,1
0,tmap,4,211,0,0,0,0,0,0,0,1,0,1
0,jobid,29,211,0,0,1,0,1,0,0,1,1,1
0,xpathfromtext,2,211,0,0,0,0,1,0,0,1,0,1
0,bioinformaticsprogram,8,211,0,0,0,0,0,0,0,1,0,1
0,uniprotaccession,6,211,0,0,0,0,0,0,0,1,0,1
0,sequenceoridorgi,2,211,0,0,0,0,0,0,0,1,0,1
0,fetchdata,8,211,0,0,0,1,0,0,0,1,0,1
0,database,10,211,0,0,0,0,1,0,0,1,0,1
0,runwublast,4,211,0,0,0,0,1,0,0,1,0,1
0,ebiwublast,2,211,0,0,0,0,1,0,0,1,0,1
0,formatlistfordbfetch,6,211,0,0,0,0,0,0,0,1,0,1
0,inputdata,26,211,0,0,0,0,1,0,0,1,0,1
0,ebiinterproscan,3,211,0,0,0,0,0,0,0,1,0,1
0,issequence,7,211,0,0,0,0,0,0,0,1,0,1
0,emailaddress,25,211,0,0,0,0,0,0,0,1,0,1
0,isdone,29,211,0,0,0,0,1,0,0,1,0,1
0,unpackalignment,5,211,0,0,0,0,0,0,0,1,0,1
0,program,6,211,0,0,0,0,1,0,0,1,0,1
0,blastddbj,3,211,0,0,0,0,0,0,0,1,0,1
0,flattenlist,3,211,0,0,0,0,0,0,0,1,0,1
0,runcensor,1,211,0,0,0,0,1,0,0,1,0,1
0,getxmlresult,14,211,0,0,0,0,0,0,0,1,0,1
0,sss,2,211,0,0,0,0,0,0,0,1,0,1
0,sequences,8,211,0,0,0,0,0,0,0,1,0,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
1,jobid,29,212,1,0,1,1,1,1,1,1,1,1
0,getfastauniprotentry,6,212,0,0,0,0,1,0,1,1,1,1
0,runfasta,2,212,0,0,0,0,0,0,1,1,1,1
0,sequence,6,212,0,0,0,0,0,0,1,1,1,1
0,runclustalw2,5,212,0,0,0,0,0,0,1,1,1,1
0,bytetostring,4,212,0,0,0,0,0,0,1,1,1,1
0,contentlist,15,212,0,0,0,0,0,0,0,1,1,1
0,seqret,9,212,0,0,0,0,0,0,1,1,1,1
0,ddbjaccession,5,212,0,0,0,0,0,0,0,1,1,1
0,bioinformaticsparameter,6,212,0,0,0,0,0,0,0,1,1,1
0,parametersxml,5,212,0,0,0,0,0,0,0,1,1,1
0,msa,2,212,0,0,0,0,0,0,0,1,0,1
0,unpackoutput,5,212,0,0,0,0,0,0,0,1,1,1
0,searchdatabase,10,212,0,0,0,0,0,0,0,1,1,1
0,blastprogram,7,212,0,0,0,0,0,0,0,1,0,1
0,runinterproscan,7,212,0,0,0,0,0,0,0,1,1,1
0,sequenceorid,24,212,0,0,0,0,0,0,0,1,0,1
0,email,9,212,0,0,0,0,0,0,0,1,0,1
0,idlist,6,212,0,0,0,0,0,0,0,1,0,1
0,unpackxmlresult,11,212,0,0,0,0,0,0,0,1,0,1
0,searchsimple,7,212,0,0,0,0,0,0,0,1,0,1
0,contentslist,14,212,0,0,0,0,0,0,0,1,0,1
0,getoutput,5,212,0,0,0,0,0,0,0,1,0,1
0,getids,5,212,0,0,0,0,0,0,0,1,0,1
0,getuniquehomolog,1,212,0,0,0,0,0,0,0,1,0,1
0,getfastaddbjentry,5,212,0,0,0,0,0,0,0,1,0,1
0,checkstatus,29,212,0,0,0,0,0,0,0,1,0,1
0,runblastpgp,1,212,0,0,0,0,0,0,0,1,0,1
0,unpacktextresult,12,212,0,0,0,0,0,0,0,1,0,1
0,sequencedatabase,8,212,0,0,0,0,0,0,0,1,0,1
0,jobparams,26,212,0,0,0,0,0,0,0,1,0,1
0,runncbiblast,3,212,0,0,0,0,0,0,0,1,0,1
0,gettextresult,16,212,0,0,0,0,0,0,0,1,0,1
0,runphobius,3,212,0,0,0,0,0,0,0,1,0,1
0,getalignment,5,212,0,0,0,0,0,0,0,1,0,1
0,fetchbatch,6,212,0,0,0,0,0,0,0,1,0,1
0,tmap,4,212,0,0,0,0,0,0,0,1,0,1
0,jobid,29,212,0,0,1,0,1,0,0,1,0,1
0,xpathfromtext,2,212,0,0,0,0,0,0,0,1,0,1
0,bioinformaticsprogram,8,212,0,0,0,0,0,0,0,1,0,1
0,uniprotaccession,6,212,0,0,0,0,0,0,0,1,0,1
0,sequenceoridorgi,2,212,0,0,0,0,0,0,0,1,0,1
0,fetchdata,8,212,0,0,0,0,0,0,0,1,0,1
0,database,10,212,0,0,0,0,0,0,0,1,0,1
0,runwublast,4,212,0,0,0,0,0,0,0,1,0,1
0,ebiwublast,2,212,0,0,0,0,0,0,0,1,0,1
0,formatlistfordbfetch,6,212,0,0,0,0,0,0,0,1,0,1
0,inputdata,26,212,0,0,0,0,0,0,0,1,0,1
0,ebiinterproscan,3,212,0,0,0,0,0,0,0,1,0,1
0,issequence,7,212,0,0,0,0,0,0,0,1,0,1
0,emailaddress,25,212,0,0,0,0,0,0,0,1,0,1
0,isdone,29,212,0,0,0,0,0,0,0,1,0,1
0,unpackalignment,5,212,0,0,0,0,0,0,0,1,0,1
0,program,6,212,0,0,0,0,0,0,0,1,0,1
0,blastddbj,3,212,0,0,0,0,0,0,0,1,0,1
0,flattenlist,3,212,0,0,0,0,0,0,0,1,0,1
0,runcensor,1,212,0,0,0,0,0,0,0,1,0,1
0,getxmlresult,14,212,0,0,0,0,0,0,0,1,0,1
0,sss,2,212,0,0,0,0,0,0,0,1,0,1
0,sequences,8,212,0,0,0,0,0,0,0,1,0,1
1,jobid,29,213,1,1,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
1,jobid,29,213,1,0,1,1,1,1,1,1,1,0
0,getfastauniprotentry,6,213,0,0,0,0,0,0,1,1,0,0
0,runfasta,2,213,0,0,0,0,0,0,1,1,0,0
0,sequence,6,213,0,0,0,0,0,0,1,1,1,0
0,runclustalw2,5,213,0,0,0,0,0,0,1,1,0,0
0,bytetostring,4,213,0,0,0,0,0,0,1,1,0,0
0,contentlist,15,213,0,0,0,0,0,0,1,1,0,0
0,seqret,9,213,0,0,0,0,0,0,1,1,0,0
0,ddbjaccession,5,213,0,0,0,0,0,0,0,1,0,0
0,bioinformaticsparameter,6,213,0,0,0,0,0,0,0,1,0,0
0,parametersxml,5,213,0,0,0,0,0,0,1,1,0,0
0,msa,2,213,0,0,0,0,0,0,0,1,0,0
0,unpackoutput,5,213,0,0,0,0,0,0,1,1,0,0
0,searchdatabase,10,213,0,0,0,0,0,0,1,1,0,0
0,blastprogram,7,213,0,0,0,0,0,0,1,1,0,0
0,runinterproscan,7,213,0,0,0,0,0,0,1,1,0,0
0,sequenceorid,24,213,0,0,0,0,0,0,0,1,0,0
0,email,9,213,0,0,0,0,0,0,0,1,0,0
0,idlist,6,213,0,0,0,0,0,0,0,1,0,0
0,unpackxmlresult,11,213,0,0,0,0,0,0,0,1,0,0
0,searchsimple,7,213,0,0,0,0,0,0,0,1,0,0
0,contentslist,14,213,0,0,0,0,0,0,0,1,0,0
0,getoutput,5,213,0,0,0,0,0,0,0,1,0,0
0,getids,5,213,0,0,0,0,0,0,0,1,0,0
0,getuniquehomolog,1,213,0,0,0,0,0,0,0,1,0,0
0,getfastaddbjentry,5,213,0,0,0,0,0,0,0,1,0,0
0,checkstatus,29,213,0,0,0,0,0,0,0,1,0,0
0,runblastpgp,1,213,0,0,0,0,0,0,0,1,0,0
0,unpacktextresult,12,213,0,0,0,0,0,0,0,1,0,0
0,sequencedatabase,8,213,0,0,0,0,0,0,0,1,0,0
0,jobparams,26,213,0,0,0,0,0,0,0,1,0,0
0,runncbiblast,3,213,0,0,0,0,0,0,0,1,0,0
0,gettextresult,16,213,0,0,0,0,0,0,0,1,0,0
0,runphobius,3,213,0,0,0,0,0,0,0,1,0,0
0,getalignment,5,213,0,0,0,0,0,0,0,1,0,0
0,fetchbatch,6,213,0,0,0,0,0,0,0,1,0,0
0,tmap,4,213,0,0,0,0,0,0,0,1,0,0
0,jobid,29,213,0,0,1,0,1,1,0,1,0,0
0,xpathfromtext,2,213,0,0,0,0,0,0,0,1,0,0
0,bioinformaticsprogram,8,213,0,0,0,0,0,0,0,1,0,0
0,uniprotaccession,6,213,0,0,0,0,0,0,0,1,0,0
0,sequenceoridorgi,2,213,0,0,0,0,0,0,0,1,0,0
0,fetchdata,8,213,0,0,0,0,0,0,0,1,0,0
0,database,10,213,0,0,0,0,0,0,0,1,0,0
0,runwublast,4,213,0,0,0,0,0,0,0,1,0,0
0,ebiwublast,2,213,0,0,0,0,0,0,0,1,0,0
0,formatlistfordbfetch,6,213,0,0,0,0,0,0,0,1,0,0
0,inputdata,26,213,0,0,0,0,0,0,0,1,0,0
0,ebiinterproscan,3,213,0,0,0,0,0,0,0,1,0,0
0,issequence,7,213,0,0,0,0,0,0,0,1,0,0
0,emailaddress,25,213,0,0,0,0,0,0,0,1,0,0
0,isdone,29,213,0,0,0,0,0,0,0,1,0,0
0,unpackalignment,5,213,0,0,0,0,0,0,0,1,0,0
0,program,6,213,0,0,0,0,0,0,0,1,0,0
0,blastddbj,3,213,0,0,0,0,0,0,0,1,0,0
0,flattenlist,3,213,0,0,0,0,0,0,0,1,0,0
0,runcensor,1,213,0,0,0,0,0,0,0,1,0,0
0,getxmlresult,14,213,0,0,0,0,0,0,0,1,0,0
0,sss,2,213,0,0,0,0,0,0,0,1,0,0
0,sequences,8,213,0,0,0,0,0,0,0,1,0,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
1,seqret,9,215,0,0,0,0,1,1,1,1,1,0
0,getfastauniprotentry,6,215,0,0,0,0,1,0,1,1,1,0
0,runfasta,2,215,0,0,0,0,0,0,0,1,1,0
0,sequence,6,215,0,0,0,0,0,0,1,1,1,0
0,runclustalw2,5,215,0,0,0,0,0,0,0,1,1,0
0,bytetostring,4,215,0,0,0,0,0,0,0,1,1,0
0,contentlist,15,215,0,0,0,0,0,0,0,1,1,0
0,seqret,9,215,0,0,0,0,1,1,1,1,1,0
0,ddbjaccession,5,215,0,0,0,0,1,0,0,1,1,0
0,bioinformaticsparameter,6,215,0,0,0,0,0,0,0,1,1,0
0,parametersxml,5,215,0,0,0,0,0,0,0,1,1,0
0,msa,2,215,0,0,0,0,0,0,0,1,1,0
0,unpackoutput,5,215,0,0,0,0,0,0,0,1,1,0
0,searchdatabase,10,215,0,0,0,0,0,0,0,1,1,0
0,blastprogram,7,215,0,0,0,0,0,0,0,1,1,0
0,runinterproscan,7,215,0,0,0,0,0,0,0,1,1,0
0,sequenceorid,24,215,0,0,0,0,0,0,0,1,1,0
0,email,9,215,0,0,0,0,0,0,0,1,0,0
0,idlist,6,215,0,0,0,0,0,0,0,1,0,0
0,unpackxmlresult,11,215,0,0,0,0,0,0,0,1,0,0
0,searchsimple,7,215,0,0,0,0,0,0,0,1,1,0
0,contentslist,14,215,0,0,0,0,0,0,0,1,1,0
0,getoutput,5,215,0,0,0,0,0,0,0,1,0,0
0,getids,5,215,0,0,0,0,0,0,0,1,0,0
